ActiveBatches20_fine
1,0.9747232432365535,0.8955960345731866,0.04776119402985075,0,1914,0,96
2,0.9820638412415534,0.9292831861229063,0.18358208955223881,280,1634,7,89
3,0.9862732048711667,0.9477563542549582,0.3517412935323383,625,1289,14,82
4,0.9869228484443455,0.9519578692933898,0.5348258706467661,1011,903,32,64
5,0.9875213794213014,0.9539469564917904,0.663681592039801,1280,634,42,54
6,0.9880405806786962,0.9550959774143644,0.7243781094527363,1410,504,50,46
7,0.9892735018935175,0.9574068594634526,0.7258706467661692,1413,501,50,46
8,0.9897534405088984,0.9578918821099371,0.7283582089552239,1417,497,49,47
9,0.9901589069577484,0.9598144769093455,0.736318407960199,1430,484,46,50
10,0.9908305487487934,0.9616980087289906,0.7383084577114428,1431,483,43,53
11,0.991266150590332,0.9640005086166554,0.7592039800995025,1475,439,45,51
12,0.9919931127942379,0.967349361164243,0.8149253731343283,1587,327,45,51
13,0.992622614539244,0.9710927545441792,0.9124378109452737,1785,129,47,49
14,0.9928908319101012,0.9725107082161283,0.9064676616915422,1771,143,45,51
15,0.9929715229821044,0.9732037664436991,0.9144278606965174,1789,125,47,49
16,0.9931019034182322,0.9736734958249872,0.9154228855721394,1789,125,45,51
17,0.9932832108116135,0.973976785208077,0.9134328358208955,1781,133,41,55
18,0.9932270550233905,0.9742739255911927,0.9069651741293532,1768,146,41,55
19,0.9932297158486176,0.9749427952779802,0.9139303482587064,1780,134,39,57
20,0.9933210192817009,0.975166450549402,0.9189054726368159,1792,122,41,55
21,0.9933604056830276,0.9753854254450293,0.9129353233830846,1774,140,35,61
22,0.9934869805202841,0.9753333425467927,0.9129353233830846,1776,138,37,59
23,0.9933913145714215,0.9749138939326839,0.9139303482587064,1779,135,38,58
24,0.9934793383827133,0.9747143406543057,0.9129353233830846,1780,134,41,55
25,0.9933563216257025,0.9743208990059357,0.9164179104477612,1787,127,41,55
26,0.9933974715972377,0.9744866561523247,0.917910447761194,1789,125,40,56
27,0.9933886228063661,0.9742346291134812,0.9174129353233831,1785,129,37,59
28,0.99345659760897,0.9741114551243883,0.9169154228855722,1784,130,37,59
29,0.9934452117521844,0.9740381006465217,0.918407960199005,1783,131,33,63
30,0.9934533179871786,0.9741470043322603,0.9194029850746268,1786,128,34,62
31,0.9934041546001336,0.9739794446720167,0.9164179104477612,1775,139,29,67
32,0.9934327430014108,0.9740570565099788,0.9194029850746268,1781,133,29,67
33,0.993545209276998,0.9742392587247334,0.9243781094527364,1792,122,30,66
34,0.9935415274374397,0.9743509487784321,0.9213930348258706,1786,128,30,66
35,0.993551180663845,0.9742997340718821,0.9243781094527364,1794,120,32,64
36,0.9936265810252222,0.9743443335470808,0.9238805970149254,1793,121,32,64
37,0.9936013031855647,0.9741641872244672,0.9238805970149254,1793,121,32,64
38,0.9935514281824707,0.9740062626371487,0.9253731343283582,1796,118,32,64
39,0.9935697445607782,0.973986537089455,0.9243781094527364,1793,121,31,65
40,0.9935829249276008,0.9741577170722194,0.926865671641791,1799,115,32,64
41,0.9935347206752309,0.9740342747609508,0.9248756218905473,1796,118,33,63
42,0.9935543365263236,0.97397551876532,0.9199004975124379,1786,128,33,63
43,0.9936140813346205,0.9741420604688275,0.9233830845771144,1793,121,33,63
44,0.9936044590480434,0.9742179556954703,0.9218905472636816,1789,125,32,64
45,0.9935970025494419,0.9740445316684849,0.9243781094527364,1795,119,33,63
46,0.9936815301601446,0.9743645686516816,0.9233830845771144,1793,121,33,63
47,0.9937195861488577,0.9746911492184551,0.9233830845771144,1794,120,34,62
48,0.9937223397935695,0.9746819954229896,0.9238805970149254,1796,118,35,61
49,0.9937476176332269,0.9748580551657504,0.9263681592039801,1801,113,35,61
50,0.9937656864929085,0.9747785884137059,0.9243781094527364,1797,117,35,61
51,0.9937947080517808,0.9749154756943288,0.9263681592039801,1798,116,32,64
52,0.9937800116333754,0.9748068589760183,0.926865671641791,1801,113,34,62
53,0.9938432526422614,0.9750408884841141,0.9263681592039801,1801,113,35,61
54,0.9939339063389521,0.9751117399127507,0.9258706467661691,1800,114,35,61
55,0.9939677235711988,0.9750969880481717,0.9253731343283582,1802,112,38,58
56,0.9939813061557883,0.9751861717030715,0.9258706467661691,1803,111,38,58
57,0.9940066768149303,0.9751203183752255,0.9293532338308458,1808,106,36,60
58,0.9940513539268829,0.9752610692308296,0.9283582089552239,1807,107,37,59
59,0.9940493737778768,0.9752479792516245,0.9283582089552239,1805,109,35,61
60,0.9940829125516696,0.9753560554752756,0.9283582089552239,1806,108,36,60
61,0.9941258570332417,0.9755620830832533,0.926865671641791,1804,110,37,59
62,0.994092720477216,0.9754197972219976,0.9283582089552239,1806,108,36,60
63,0.9941571990792308,0.9756597447289583,0.9298507462686567,1808,106,35,61
64,0.9941496188213164,0.9755912271144185,0.9293532338308458,1809,105,37,59
65,0.9941460607410708,0.9756971259357459,0.9308457711442786,1811,103,36,60
66,0.9941327256751071,0.9757554238470982,0.9298507462686567,1809,105,36,60
67,0.9942196975322394,0.9759557431409087,0.9293532338308458,1809,105,37,59
68,0.9942473267988415,0.9760243723333449,0.9288557213930348,1808,106,37,59
69,0.994294045939457,0.9760794915599325,0.9283582089552239,1808,106,38,58
70,0.9942838976758002,0.9760338333904798,0.9283582089552239,1808,106,38,58
71,0.9943239647533477,0.9761810435983114,0.9293532338308458,1809,105,37,59
72,0.9943213348679488,0.9762412165264189,0.9308457711442786,1812,102,37,59
73,0.9943230984381576,0.9761777303259788,0.9308457711442786,1812,102,37,59
74,0.9943563896933245,0.9762937248914993,0.9308457711442786,1812,102,37,59
75,0.9943980347021113,0.9765796182094139,0.9303482587064676,1811,103,37,59
76,0.9943876079800006,0.9764822257692145,0.9303482587064676,1810,104,36,60
77,0.9944150206678052,0.976590995776708,0.9303482587064676,1810,104,36,60
78,0.9944103487537437,0.9767495922785544,0.9308457711442786,1811,103,36,60
79,0.9944080592064553,0.976750489084523,0.9313432835820895,1812,102,36,60
80,0.9944364310289351,0.9767413754645226,0.9303482587064676,1810,104,36,60
81,0.9944626370634392,0.9767218490925356,0.9308457711442786,1811,103,36,60
82,0.9944765909259672,0.9767740080695693,0.9323383084577115,1814,100,36,60
83,0.994498032226925,0.9768270606492583,0.9313432835820895,1812,102,36,60
84,0.9945530123016757,0.9769943281017877,0.9323383084577115,1814,100,36,60
85,0.9945458961411845,0.9769584585399412,0.9308457711442786,1812,102,37,59
86,0.994568513155615,0.977014790162322,0.9298507462686567,1809,105,36,60
87,0.9946449345313235,0.9771816074602033,0.926865671641791,1804,110,37,59
88,0.9946779782678646,0.9772569079499743,0.9288557213930348,1808,106,37,59
89,0.9946772666518156,0.9771343122467862,0.9288557213930348,1808,106,37,59
