all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
all           0      1    2    3    4    5    6    7    8    
['rnd', 27, 'fold', 8, 'lvl', 'fine', (0, 3346), (1, 10), (2, 37), (3, 50), (4, 30), (5, 10), (6, 21), (7, 16), (8, 20), ('tot', 3540)]
['rnd', 27, 'fold', 10, 'lvl', 'fine', (0, 3347), (1, 10), (2, 30), (3, 55), (4, 32), (5, 10), (6, 24), (7, 14), (8, 18), ('tot', 3540)]
['Total Time:', '0hr 3m 29.95sec']
['Total Time:', '0hr 3m 28.80sec']
['Total Time:', '0hr 3m 27.84sec']
['Total Time:', '0hr 3m 35.32sec']
['Total Time:', '0hr 3m 35.84sec']
['Total Time:', '0hr 4m 2.15sec']
['Total Time:', '0hr 3m 19.11sec']
['Total Time:', '0hr 3m 25.63sec']
['Total Time:', '0hr 3m 30.18sec']
['rnd', 28, 'fold', 1, 'lvl', 'fine', 'conf', 1878, 36]
['rnd', 28, 'fold', 2, 'lvl', 'fine', 'conf', 1888, 26]
['rnd', 28, 'fold', 3, 'lvl', 'fine', 'conf', 1895, 19]
['rnd', 28, 'fold', 4, 'lvl', 'fine', 'conf', 1890, 24]
['rnd', 28, 'fold', 5, 'lvl', 'fine', 'conf', 1878, 36]
['rnd', 28, 'fold', 6, 'lvl', 'fine', 'conf', 1875, 39]
['rnd', 28, 'fold', 7, 'lvl', 'fine', 'conf', 1876, 37]
['rnd', 28, 'fold', 8, 'lvl', 'fine', 'conf', 1886, 27]
['rnd', 28, 'fold', 10, 'lvl', 'fine', 'conf', 1885, 28]
['rnd', 28, 'fold', 1, 'lvl', 'fine', 'conf', 67, 29]
['rnd', 28, 'fold', 2, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 28, 'fold', 3, 'lvl', 'fine', 'conf', 83, 13]
['rnd', 28, 'fold', 4, 'lvl', 'fine', 'conf', 76, 20]
['rnd', 28, 'fold', 5, 'lvl', 'fine', 'conf', 81, 15]
['rnd', 28, 'fold', 6, 'lvl', 'fine', 'conf', 79, 17]
['rnd', 28, 'fold', 7, 'lvl', 'fine', 'conf', 78, 19]
['rnd', 28, 'fold', 8, 'lvl', 'fine', 'conf', 79, 18]
['rnd', 28, 'fold', 10, 'lvl', 'fine', 'conf', 79, 17]
['rnd', 28, 'fold', 1, 'lvl', 'fine', 'acc', 0.94875621890547268, 'f1', 0.3602484472049689]
['rnd', 28, 'fold', 2, 'lvl', 'fine', 'acc', 0.94875621890547268, 'f1', 0.26950354609929078]
['rnd', 28, 'fold', 3, 'lvl', 'fine', 'acc', 0.94925373134328361, 'f1', 0.203125]
['rnd', 28, 'fold', 4, 'lvl', 'fine', 'acc', 0.95024875621890548, 'f1', 0.28571428571428575]
['rnd', 28, 'fold', 5, 'lvl', 'fine', 'acc', 0.94179104477611941, 'f1', 0.20408163265306123]
['rnd', 28, 'fold', 6, 'lvl', 'fine', 'acc', 0.94129353233830848, 'f1', 0.22368421052631579]
['rnd', 28, 'fold', 7, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.24836601307189543]
['rnd', 28, 'fold', 8, 'lvl', 'fine', 'acc', 0.94726368159203977, 'f1', 0.25352112676056338]
['rnd', 28, 'fold', 10, 'lvl', 'fine', 'acc', 0.94673967147834748, 'f1', 0.24113475177304963]
['rnd', 28, 'fold', 1, 'lvl', 'fine', 'pr', 0.87596132412002548, 'roc', 0.87178901079763149]
['rnd', 28, 'fold', 2, 'lvl', 'fine', 'pr', 0.81803282595835158, 'roc', 0.80011320097526994]
['rnd', 28, 'fold', 3, 'lvl', 'fine', 'pr', 0.86987240756739315, 'roc', 0.8735142371995821]
['rnd', 28, 'fold', 4, 'lvl', 'fine', 'pr', 0.83345734223537704, 'roc', 0.82021725879484486]
['rnd', 28, 'fold', 5, 'lvl', 'fine', 'pr', 0.80623361171962293, 'roc', 0.81322927551375834]
['rnd', 28, 'fold', 6, 'lvl', 'fine', 'pr', 0.83589304690072286, 'roc', 0.8506509056078021]
['rnd', 28, 'fold', 7, 'lvl', 'fine', 'pr', 0.82465455078554717, 'roc', 0.83512429874812066]
['rnd', 28, 'fold', 8, 'lvl', 'fine', 'pr', 0.81763254673230246, 'roc', 0.81690387527551578]
['rnd', 28, 'fold', 10, 'lvl', 'fine', 'pr', 0.83017710508969822, 'roc', 0.842048375152466]
['rnd', 28, 'fold', 1, 'lvl', 'fine', 'rndTime', '5.53']
['rnd', 28, 'fold', 2, 'lvl', 'fine', 'rndTime', '5.67']
['rnd', 28, 'fold', 3, 'lvl', 'fine', 'rndTime', '5.66']
['rnd', 28, 'fold', 4, 'lvl', 'fine', 'rndTime', '5.63']
['rnd', 28, 'fold', 5, 'lvl', 'fine', 'rndTime', '5.91']
['rnd', 28, 'fold', 6, 'lvl', 'fine', 'rndTime', '6.92']
['rnd', 28, 'fold', 7, 'lvl', 'fine', 'rndTime', '5.49']
['rnd', 28, 'fold', 8, 'lvl', 'fine', 'rndTime', '5.52']
['rnd', 28, 'fold', 10, 'lvl', 'fine', 'rndTime', '5.77']
['rnd', 28, 'fold', 1, 'lvl', 'fine', 'rndTimeTot', '8.73']
['rnd', 28, 'fold', 2, 'lvl', 'fine', 'rndTimeTot', '9.4']
['rnd', 28, 'fold', 3, 'lvl', 'fine', 'rndTimeTot', '9.1']
['rnd', 28, 'fold', 4, 'lvl', 'fine', 'rndTimeTot', '9.07']
['rnd', 28, 'fold', 5, 'lvl', 'fine', 'rndTimeTot', '9.49']
['rnd', 28, 'fold', 6, 'lvl', 'fine', 'rndTimeTot', '10.51']
['rnd', 28, 'fold', 7, 'lvl', 'fine', 'rndTimeTot', '8.68']
['rnd', 28, 'fold', 8, 'lvl', 'fine', 'rndTimeTot', '8.96']
['rnd', 28, 'fold', 10, 'lvl', 'fine', 'rndTimeTot', '9.09']
['rnd', 28, 'fold', 1, 'lvl', 'fine', (0, 3437), (1, 10), (2, 34), (3, 56), (4, 32), (5, 10), (6, 21), (7, 19), (8, 21), ('tot', 3640)]
['rnd', 28, 'fold', 2, 'lvl', 'fine', (0, 3445), (1, 10), (2, 31), (3, 46), (4, 38), (5, 10), (6, 25), (7, 16), (8, 19), ('tot', 3640)]
['rnd', 28, 'fold', 3, 'lvl', 'fine', (0, 3443), (1, 11), (2, 36), (3, 55), (4, 35), (5, 10), (6, 17), (7, 17), (8, 16), ('tot', 3640)]
['rnd', 28, 'fold', 4, 'lvl', 'fine', (0, 3428), (1, 11), (2, 35), (3, 58), (4, 36), (5, 10), (6, 30), (7, 18), (8, 14), ('tot', 3640)]
['rnd', 28, 'fold', 5, 'lvl', 'fine', (0, 3450), (1, 10), (2, 28), (3, 53), (4, 28), (5, 10), (6, 21), (7, 22), (8, 18), ('tot', 3640)]
['rnd', 28, 'fold', 6, 'lvl', 'fine', (0, 3433), (1, 10), (2, 32), (3, 60), (4, 37), (5, 10), (6, 21), (7, 17), (8, 20), ('tot', 3640)]
['rnd', 28, 'fold', 7, 'lvl', 'fine', (0, 3426), (1, 10), (2, 31), (3, 60), (4, 38), (5, 10), (6, 28), (7, 18), (8, 19), ('tot', 3640)]
['rnd', 28, 'fold', 8, 'lvl', 'fine', (0, 3441), (1, 10), (2, 38), (3, 53), (4, 31), (5, 10), (6, 21), (7, 16), (8, 20), ('tot', 3640)]
['rnd', 28, 'fold', 10, 'lvl', 'fine', (0, 3443), (1, 10), (2, 33), (3, 56), (4, 32), (5, 10), (6, 24), (7, 14), (8, 18), ('tot', 3640)]
['Total Time:', '0hr 3m 38.69sec']
['Total Time:', '0hr 3m 38.20sec']
['Total Time:', '0hr 3m 36.95sec']
['Total Time:', '0hr 3m 44.40sec']
['Total Time:', '0hr 3m 45.33sec']
['Total Time:', '0hr 4m 12.66sec']
['Total Time:', '0hr 3m 27.79sec']
['Total Time:', '0hr 3m 34.59sec']
['Total Time:', '0hr 3m 39.27sec']
['rnd', 29, 'fold', 1, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 29, 'fold', 2, 'lvl', 'fine', 'conf', 1888, 26]
['rnd', 29, 'fold', 3, 'lvl', 'fine', 'conf', 1891, 23]
['rnd', 29, 'fold', 4, 'lvl', 'fine', 'conf', 1890, 24]
['rnd', 29, 'fold', 5, 'lvl', 'fine', 'conf', 1878, 36]
['rnd', 29, 'fold', 6, 'lvl', 'fine', 'conf', 1876, 38]
['rnd', 29, 'fold', 7, 'lvl', 'fine', 'conf', 1875, 38]
['rnd', 29, 'fold', 8, 'lvl', 'fine', 'conf', 1884, 29]
['rnd', 29, 'fold', 10, 'lvl', 'fine', 'conf', 1885, 28]
['rnd', 29, 'fold', 1, 'lvl', 'fine', 'conf', 66, 30]
['rnd', 29, 'fold', 2, 'lvl', 'fine', 'conf', 79, 17]
['rnd', 29, 'fold', 3, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 29, 'fold', 4, 'lvl', 'fine', 'conf', 75, 21]
['rnd', 29, 'fold', 5, 'lvl', 'fine', 'conf', 81, 15]
['rnd', 29, 'fold', 6, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 29, 'fold', 7, 'lvl', 'fine', 'conf', 78, 19]
['rnd', 29, 'fold', 8, 'lvl', 'fine', 'conf', 79, 18]
['rnd', 29, 'fold', 10, 'lvl', 'fine', 'conf', 79, 17]
['rnd', 29, 'fold', 1, 'lvl', 'fine', 'acc', 0.95074626865671641, 'f1', 0.37735849056603776]
['rnd', 29, 'fold', 2, 'lvl', 'fine', 'acc', 0.94776119402985071, 'f1', 0.2446043165467626]
['rnd', 29, 'fold', 3, 'lvl', 'fine', 'acc', 0.95024875621890548, 'f1', 0.27536231884057971]
['rnd', 29, 'fold', 4, 'lvl', 'fine', 'acc', 0.95074626865671641, 'f1', 0.2978723404255319]
['rnd', 29, 'fold', 5, 'lvl', 'fine', 'acc', 0.94179104477611941, 'f1', 0.20408163265306123]
['rnd', 29, 'fold', 6, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.24836601307189538]
['rnd', 29, 'fold', 7, 'lvl', 'fine', 'acc', 0.94228855721393034, 'f1', 0.24675324675324672]
['rnd', 29, 'fold', 8, 'lvl', 'fine', 'acc', 0.94626865671641791, 'f1', 0.25]
['rnd', 29, 'fold', 10, 'lvl', 'fine', 'acc', 0.94673967147834748, 'f1', 0.24113475177304963]
['rnd', 29, 'fold', 1, 'lvl', 'fine', 'pr', 0.87802458862202004, 'roc', 0.87306252176941823]
['rnd', 29, 'fold', 2, 'lvl', 'fine', 'pr', 0.81935888700734039, 'roc', 0.80106017067223978]
['rnd', 29, 'fold', 3, 'lvl', 'fine', 'pr', 0.87164688554928771, 'roc', 0.87283938523162652]
['rnd', 29, 'fold', 4, 'lvl', 'fine', 'pr', 0.83415969633169906, 'roc', 0.82157784743991635]
['rnd', 29, 'fold', 5, 'lvl', 'fine', 'pr', 0.80757552707046276, 'roc', 0.81468238418669459]
['rnd', 29, 'fold', 6, 'lvl', 'fine', 'pr', 0.84129212577009926, 'roc', 0.85483063392546144]
['rnd', 29, 'fold', 7, 'lvl', 'fine', 'pr', 0.82428568050952522, 'roc', 0.83513507687498989]
['rnd', 29, 'fold', 8, 'lvl', 'fine', 'pr', 0.82210291211273423, 'roc', 0.81894363578553675]
['rnd', 29, 'fold', 10, 'lvl', 'fine', 'pr', 0.83183790467098873, 'roc', 0.84411755096706786]
['rnd', 29, 'fold', 1, 'lvl', 'fine', 'rndTime', '5.61']
['rnd', 29, 'fold', 2, 'lvl', 'fine', 'rndTime', '5.82']
['rnd', 29, 'fold', 3, 'lvl', 'fine', 'rndTime', '5.9']
['rnd', 29, 'fold', 4, 'lvl', 'fine', 'rndTime', '5.96']
['rnd', 29, 'fold', 5, 'lvl', 'fine', 'rndTime', '6.01']
['rnd', 29, 'fold', 6, 'lvl', 'fine', 'rndTime', '7.29']
['rnd', 29, 'fold', 7, 'lvl', 'fine', 'rndTime', '5.63']
['rnd', 29, 'fold', 8, 'lvl', 'fine', 'rndTime', '5.59']
['rnd', 29, 'fold', 10, 'lvl', 'fine', 'rndTime', '5.7']
['rnd', 29, 'fold', 1, 'lvl', 'fine', 'rndTimeTot', '8.94']
['rnd', 29, 'fold', 2, 'lvl', 'fine', 'rndTimeTot', '9.15']
['rnd', 29, 'fold', 3, 'lvl', 'fine', 'rndTimeTot', '9.35']
['rnd', 29, 'fold', 4, 'lvl', 'fine', 'rndTimeTot', '9.43']
['rnd', 29, 'fold', 5, 'lvl', 'fine', 'rndTimeTot', '9.53']
['rnd', 29, 'fold', 6, 'lvl', 'fine', 'rndTimeTot', '10.85']
['rnd', 29, 'fold', 7, 'lvl', 'fine', 'rndTimeTot', '8.84']
['rnd', 29, 'fold', 8, 'lvl', 'fine', 'rndTimeTot', '8.89']
['rnd', 29, 'fold', 10, 'lvl', 'fine', 'rndTimeTot', '9.22']
['rnd', 29, 'fold', 1, 'lvl', 'fine', (0, 3535), (1, 10), (2, 34), (3, 57), (4, 32), (5, 10), (6, 22), (7, 19), (8, 21), ('tot', 3740)]
['rnd', 29, 'fold', 2, 'lvl', 'fine', (0, 3542), (1, 10), (2, 31), (3, 47), (4, 39), (5, 10), (6, 26), (7, 16), (8, 19), ('tot', 3740)]
['rnd', 29, 'fold', 3, 'lvl', 'fine', (0, 3539), (1, 11), (2, 37), (3, 57), (4, 35), (5, 10), (6, 18), (7, 17), (8, 16), ('tot', 3740)]
['rnd', 29, 'fold', 4, 'lvl', 'fine', (0, 3526), (1, 11), (2, 35), (3, 60), (4, 36), (5, 10), (6, 30), (7, 18), (8, 14), ('tot', 3740)]
['rnd', 29, 'fold', 5, 'lvl', 'fine', (0, 3547), (1, 10), (2, 29), (3, 54), (4, 29), (5, 10), (6, 21), (7, 22), (8, 18), ('tot', 3740)]
['rnd', 29, 'fold', 6, 'lvl', 'fine', (0, 3528), (1, 10), (2, 33), (3, 63), (4, 38), (5, 10), (6, 21), (7, 17), (8, 20), ('tot', 3740)]
['rnd', 29, 'fold', 7, 'lvl', 'fine', (0, 3525), (1, 10), (2, 31), (3, 61), (4, 38), (5, 10), (6, 28), (7, 18), (8, 19), ('tot', 3740)]
['rnd', 29, 'fold', 8, 'lvl', 'fine', (0, 3536), (1, 10), (2, 40), (3, 55), (4, 32), (5, 10), (6, 21), (7, 16), (8, 20), ('tot', 3740)]
['rnd', 29, 'fold', 10, 'lvl', 'fine', (0, 3537), (1, 10), (2, 35), (3, 59), (4, 33), (5, 10), (6, 24), (7, 14), (8, 18), ('tot', 3740)]
['Total Time:', '0hr 3m 47.63sec']
['Total Time:', '0hr 3m 47.35sec']
['Total Time:', '0hr 3m 46.31sec']
['Total Time:', '0hr 3m 53.84sec']
['Total Time:', '0hr 3m 54.87sec']
['Total Time:', '0hr 4m 23.52sec']
['Total Time:', '0hr 3m 36.64sec']
['Total Time:', '0hr 3m 43.49sec']
['Total Time:', '0hr 3m 48.50sec']
['rnd', 30, 'fold', 1, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 30, 'fold', 2, 'lvl', 'fine', 'conf', 1889, 25]
['rnd', 30, 'fold', 3, 'lvl', 'fine', 'conf', 1892, 22]
['rnd', 30, 'fold', 4, 'lvl', 'fine', 'conf', 1891, 23]
['rnd', 30, 'fold', 5, 'lvl', 'fine', 'conf', 1880, 34]
['rnd', 30, 'fold', 6, 'lvl', 'fine', 'conf', 1872, 42]
['rnd', 30, 'fold', 7, 'lvl', 'fine', 'conf', 1877, 36]
['rnd', 30, 'fold', 8, 'lvl', 'fine', 'conf', 1885, 28]
['rnd', 30, 'fold', 10, 'lvl', 'fine', 'conf', 1887, 26]
['rnd', 30, 'fold', 1, 'lvl', 'fine', 'conf', 69, 27]
['rnd', 30, 'fold', 2, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 30, 'fold', 3, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 30, 'fold', 4, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 30, 'fold', 5, 'lvl', 'fine', 'conf', 81, 15]
['rnd', 30, 'fold', 6, 'lvl', 'fine', 'conf', 75, 21]
['rnd', 30, 'fold', 7, 'lvl', 'fine', 'conf', 78, 19]
['rnd', 30, 'fold', 8, 'lvl', 'fine', 'conf', 79, 18]
['rnd', 30, 'fold', 10, 'lvl', 'fine', 'conf', 78, 18]
['rnd', 30, 'fold', 1, 'lvl', 'fine', 'acc', 0.94925373134328361, 'f1', 0.34615384615384615]
['rnd', 30, 'fold', 2, 'lvl', 'fine', 'acc', 0.94925373134328361, 'f1', 0.27142857142857141]
['rnd', 30, 'fold', 3, 'lvl', 'fine', 'acc', 0.95074626865671641, 'f1', 0.27737226277372262]
['rnd', 30, 'fold', 4, 'lvl', 'fine', 'acc', 0.95024875621890548, 'f1', 0.27536231884057971]
['rnd', 30, 'fold', 5, 'lvl', 'fine', 'acc', 0.94278606965174128, 'f1', 0.20689655172413796]
['rnd', 30, 'fold', 6, 'lvl', 'fine', 'acc', 0.94179104477611941, 'f1', 0.26415094339622641]
['rnd', 30, 'fold', 7, 'lvl', 'fine', 'acc', 0.94328358208955221, 'f1', 0.25]
['rnd', 30, 'fold', 8, 'lvl', 'fine', 'acc', 0.94676616915422884, 'f1', 0.25174825174825177]
['rnd', 30, 'fold', 10, 'lvl', 'fine', 'acc', 0.94823295171727229, 'f1', 0.25714285714285712]
['rnd', 30, 'fold', 1, 'lvl', 'fine', 'pr', 0.87658481267635147, 'roc', 0.87173458725182851]
['rnd', 30, 'fold', 2, 'lvl', 'fine', 'pr', 0.82231351438876021, 'roc', 0.80203435214211072]
['rnd', 30, 'fold', 3, 'lvl', 'fine', 'pr', 0.8716657359843204, 'roc', 0.87283938523162663]
['rnd', 30, 'fold', 4, 'lvl', 'fine', 'pr', 0.83548398953312941, 'roc', 0.82404323406478586]
['rnd', 30, 'fold', 5, 'lvl', 'fine', 'pr', 0.80534236572178952, 'roc', 0.81110131487286663]
['rnd', 30, 'fold', 6, 'lvl', 'fine', 'pr', 0.84153650765915089, 'roc', 0.8545204197143853]
['rnd', 30, 'fold', 7, 'lvl', 'fine', 'pr', 0.82496145792081621, 'roc', 0.83417043452018469]
['rnd', 30, 'fold', 8, 'lvl', 'fine', 'pr', 0.82315948505143821, 'roc', 0.82029359617592046]
['rnd', 30, 'fold', 10, 'lvl', 'fine', 'pr', 0.83176561812626426, 'roc', 0.84302034326537767]
['rnd', 30, 'fold', 1, 'lvl', 'fine', 'rndTime', '5.91']
['rnd', 30, 'fold', 2, 'lvl', 'fine', 'rndTime', '6.05']
['rnd', 30, 'fold', 3, 'lvl', 'fine', 'rndTime', '6.09']
['rnd', 30, 'fold', 4, 'lvl', 'fine', 'rndTime', '5.98']
['rnd', 30, 'fold', 5, 'lvl', 'fine', 'rndTime', '6.45']
['rnd', 30, 'fold', 6, 'lvl', 'fine', 'rndTime', '7.17']
['rnd', 30, 'fold', 7, 'lvl', 'fine', 'rndTime', '6.01']
['rnd', 30, 'fold', 8, 'lvl', 'fine', 'rndTime', '5.78']
['rnd', 30, 'fold', 10, 'lvl', 'fine', 'rndTime', '6.49']
['rnd', 30, 'fold', 1, 'lvl', 'fine', 'rndTimeTot', '9.18']
['rnd', 30, 'fold', 2, 'lvl', 'fine', 'rndTimeTot', '9.6']
['rnd', 30, 'fold', 3, 'lvl', 'fine', 'rndTimeTot', '9.51']
['rnd', 30, 'fold', 4, 'lvl', 'fine', 'rndTimeTot', '9.51']
['rnd', 30, 'fold', 5, 'lvl', 'fine', 'rndTimeTot', '9.93']
['rnd', 30, 'fold', 6, 'lvl', 'fine', 'rndTimeTot', '10.86']
['rnd', 30, 'fold', 7, 'lvl', 'fine', 'rndTimeTot', '9.18']
['rnd', 30, 'fold', 8, 'lvl', 'fine', 'rndTimeTot', '9.28']
['rnd', 30, 'fold', 10, 'lvl', 'fine', 'rndTimeTot', '9.99']
['rnd', 30, 'fold', 1, 'lvl', 'fine', (0, 3630), (1, 10), (2, 36), (3, 57), (4, 33), (5, 10), (6, 23), (7, 20), (8, 21), ('tot', 3840)]
['rnd', 30, 'fold', 2, 'lvl', 'fine', (0, 3638), (1, 10), (2, 32), (3, 50), (4, 39), (5, 10), (6, 26), (7, 16), (8, 19), ('tot', 3840)]
['rnd', 30, 'fold', 3, 'lvl', 'fine', (0, 3635), (1, 11), (2, 38), (3, 58), (4, 36), (5, 10), (6, 18), (7, 17), (8, 17), ('tot', 3840)]
['rnd', 30, 'fold', 4, 'lvl', 'fine', (0, 3619), (1, 11), (2, 39), (3, 61), (4, 37), (5, 10), (6, 30), (7, 19), (8, 14), ('tot', 3840)]
['rnd', 30, 'fold', 5, 'lvl', 'fine', (0, 3643), (1, 10), (2, 30), (3, 54), (4, 30), (5, 10), (6, 22), (7, 23), (8, 18), ('tot', 3840)]
['rnd', 30, 'fold', 6, 'lvl', 'fine', (0, 3624), (1, 10), (2, 34), (3, 66), (4, 38), (5, 10), (6, 21), (7, 17), (8, 20), ('tot', 3840)]
['rnd', 30, 'fold', 7, 'lvl', 'fine', (0, 3620), (1, 10), (2, 33), (3, 61), (4, 39), (5, 10), (6, 29), (7, 18), (8, 20), ('tot', 3840)]
['rnd', 30, 'fold', 8, 'lvl', 'fine', (0, 3634), (1, 10), (2, 41), (3, 56), (4, 32), (5, 10), (6, 21), (7, 16), (8, 20), ('tot', 3840)]
['rnd', 30, 'fold', 10, 'lvl', 'fine', (0, 3635), (1, 10), (2, 36), (3, 59), (4, 33), (5, 10), (6, 24), (7, 14), (8, 19), ('tot', 3840)]
['Total Time:', '0hr 3m 56.82sec']
['Total Time:', '0hr 3m 56.95sec']
['Total Time:', '0hr 3m 56.15sec']
['Total Time:', '0hr 4m 3.35sec']
['Total Time:', '0hr 4m 4.80sec']
['Total Time:', '0hr 4m 34.39sec']
['Total Time:', '0hr 3m 45.83sec']
['Total Time:', '0hr 3m 52.77sec']
['Total Time:', '0hr 3m 58.49sec']
['rnd', 31, 'fold', 1, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 31, 'fold', 2, 'lvl', 'fine', 'conf', 1889, 25]
['rnd', 31, 'fold', 3, 'lvl', 'fine', 'conf', 1892, 22]
['rnd', 31, 'fold', 4, 'lvl', 'fine', 'conf', 1892, 22]
['rnd', 31, 'fold', 5, 'lvl', 'fine', 'conf', 1881, 33]
['rnd', 31, 'fold', 6, 'lvl', 'fine', 'conf', 1872, 42]
['rnd', 31, 'fold', 7, 'lvl', 'fine', 'conf', 1872, 41]
['rnd', 31, 'fold', 8, 'lvl', 'fine', 'conf', 1885, 28]
['rnd', 31, 'fold', 10, 'lvl', 'fine', 'conf', 1886, 27]
['rnd', 31, 'fold', 1, 'lvl', 'fine', 'conf', 71, 25]
['rnd', 31, 'fold', 2, 'lvl', 'fine', 'conf', 75, 21]
['rnd', 31, 'fold', 3, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 31, 'fold', 4, 'lvl', 'fine', 'conf', 77, 19]
['rnd', 31, 'fold', 5, 'lvl', 'fine', 'conf', 80, 16]
['rnd', 31, 'fold', 6, 'lvl', 'fine', 'conf', 75, 21]
['rnd', 31, 'fold', 7, 'lvl', 'fine', 'conf', 78, 19]
['rnd', 31, 'fold', 8, 'lvl', 'fine', 'conf', 79, 18]
['rnd', 31, 'fold', 10, 'lvl', 'fine', 'conf', 78, 18]
['rnd', 31, 'fold', 1, 'lvl', 'fine', 'acc', 0.94825870646766164, 'f1', 0.32467532467532467]
['rnd', 31, 'fold', 2, 'lvl', 'fine', 'acc', 0.95024875621890548, 'f1', 0.29577464788732394]
['rnd', 31, 'fold', 3, 'lvl', 'fine', 'acc', 0.95074626865671641, 'f1', 0.27737226277372262]
['rnd', 31, 'fold', 4, 'lvl', 'fine', 'acc', 0.95074626865671641, 'f1', 0.27737226277372262]
['rnd', 31, 'fold', 5, 'lvl', 'fine', 'acc', 0.94378109452736314, 'f1', 0.22068965517241376]
['rnd', 31, 'fold', 6, 'lvl', 'fine', 'acc', 0.94179104477611941, 'f1', 0.26415094339622641]
['rnd', 31, 'fold', 7, 'lvl', 'fine', 'acc', 0.94079601990049755, 'f1', 0.24203821656050956]
['rnd', 31, 'fold', 8, 'lvl', 'fine', 'acc', 0.94676616915422884, 'f1', 0.25174825174825177]
['rnd', 31, 'fold', 10, 'lvl', 'fine', 'acc', 0.94773519163763065, 'f1', 0.25531914893617025]
['rnd', 31, 'fold', 1, 'lvl', 'fine', 'pr', 0.87779147401636493, 'roc', 0.87215909090909094]
['rnd', 31, 'fold', 2, 'lvl', 'fine', 'pr', 0.82589832365730032, 'roc', 0.80505485893416928]
['rnd', 31, 'fold', 3, 'lvl', 'fine', 'pr', 0.87251349852750426, 'roc', 0.87382989376523856]
['rnd', 31, 'fold', 4, 'lvl', 'fine', 'pr', 0.83754326126302381, 'roc', 0.8255562086381053]
['rnd', 31, 'fold', 5, 'lvl', 'fine', 'pr', 0.8073644346088924, 'roc', 0.81355581678857547]
['rnd', 31, 'fold', 6, 'lvl', 'fine', 'pr', 0.84068253072498778, 'roc', 0.85406326192964133]
['rnd', 31, 'fold', 7, 'lvl', 'fine', 'pr', 0.82330445878611069, 'roc', 0.83243246156250494]
['rnd', 31, 'fold', 8, 'lvl', 'fine', 'pr', 0.82284255673667728, 'roc', 0.8206843032749338]
['rnd', 31, 'fold', 10, 'lvl', 'fine', 'pr', 0.8324872046610643, 'roc', 0.84350224342219948]
['rnd', 31, 'fold', 1, 'lvl', 'fine', 'rndTime', '5.95']
['rnd', 31, 'fold', 2, 'lvl', 'fine', 'rndTime', '6.25']
['rnd', 31, 'fold', 3, 'lvl', 'fine', 'rndTime', '6.29']
['rnd', 31, 'fold', 4, 'lvl', 'fine', 'rndTime', '6.1']
['rnd', 31, 'fold', 5, 'lvl', 'fine', 'rndTime', '6.55']
['rnd', 31, 'fold', 6, 'lvl', 'fine', 'rndTime', '7.5']
['rnd', 31, 'fold', 7, 'lvl', 'fine', 'rndTime', '5.79']
['rnd', 31, 'fold', 8, 'lvl', 'fine', 'rndTime', '6.01']
['rnd', 31, 'fold', 10, 'lvl', 'fine', 'rndTime', '6.61']
['rnd', 31, 'fold', 1, 'lvl', 'fine', 'rndTimeTot', '9.38']
['rnd', 31, 'fold', 2, 'lvl', 'fine', 'rndTimeTot', '9.76']
['rnd', 31, 'fold', 3, 'lvl', 'fine', 'rndTimeTot', '9.66']
['rnd', 31, 'fold', 4, 'lvl', 'fine', 'rndTimeTot', '9.66']
['rnd', 31, 'fold', 5, 'lvl', 'fine', 'rndTimeTot', '10.12']
['rnd', 31, 'fold', 6, 'lvl', 'fine', 'rndTimeTot', '11.31']
['rnd', 31, 'fold', 7, 'lvl', 'fine', 'rndTimeTot', '8.98']
['rnd', 31, 'fold', 8, 'lvl', 'fine', 'rndTimeTot', '9.45']
['rnd', 31, 'fold', 10, 'lvl', 'fine', 'rndTimeTot', '10.13']
['rnd', 31, 'fold', 1, 'lvl', 'fine', (0, 3725), (1, 10), (2, 37), (3, 57), (4, 35), (5, 10), (6, 25), (7, 20), (8, 21), ('tot', 3940)]
['rnd', 31, 'fold', 2, 'lvl', 'fine', (0, 3732), (1, 10), (2, 33), (3, 53), (4, 41), (5, 10), (6, 26), (7, 16), (8, 19), ('tot', 3940)]
['rnd', 31, 'fold', 3, 'lvl', 'fine', (0, 3734), (1, 11), (2, 38), (3, 58), (4, 36), (5, 10), (6, 18), (7, 18), (8, 17), ('tot', 3940)]
